%time,field.data
1698138429448640108,-0.01
1698138429548284053,-0.01
1698138429648327112,-0.01
1698138429748497962,-0.01
1698138429848377943,-0.01
1698138429948137044,-0.01
1698138430048181056,-0.01
1698138430148586988,-0.01
1698138430248398065,-0.01
1698138430348603010,-0.01
1698138430448256969,-0.01
1698138430548135995,-0.01
1698138430648328065,-0.01
1698138430748166084,-0.01
1698138430848401069,-0.01
1698138430948491096,-0.01
1698138431048635005,-0.01
1698138431148471117,-0.01
1698138431247824907,-0.01
1698138431348104000,-0.01
1698138431448231935,-0.01
1698138431548585891,-0.01
1698138431648319005,-0.01
1698138431748605966,-0.01
1698138431848396062,-0.01
1698138431948225021,-0.01
1698138432048099994,-0.01
1698138432148226976,-0.01
1698138432248321056,-0.01
1698138432348613977,-0.01
1698138432447993040,-0.01
1698138432548563003,-0.01
1698138432648299932,-0.01
1698138432748327970,-0.01
1698138432848285913,-0.01
1698138432948153018,-0.01
1698138433048463106,-0.01
1698138433148363113,-0.01
1698138433248096942,-0.01
1698138433348184108,-0.01
1698138433448345899,-0.01
1698138433548568964,-0.01
1698138433648209095,-0.01
1698138433748507976,-0.01
1698138433848300933,-0.01
1698138433948467969,-0.01
1698138434048135995,-0.01
1698138434148322105,-0.01
1698138434248395919,-0.01
1698138434348232030,-0.01
1698138434448263883,-0.01
1698138434548193931,-0.01
1698138434648197889,-0.01
1698138434748414993,-0.01
1698138434848237991,-0.01
1698138434948764085,-0.01
1698138435048481941,-0.01
1698138435148125886,-0.01
1698138435248233079,-0.01
1698138435348383903,-0.01
1698138435448333978,-0.01
1698138435548104047,-0.01
1698138435648382902,-0.01
1698138435748379945,-0.01
1698138435848306894,-0.01
1698138435948333978,-0.01
1698138436048357963,-0.01
1698138436148485898,-0.01
1698138436248003959,-0.01
1698138436348071098,-0.01
1698138436448208093,-0.01
1698138436548280000,-0.01
1698138436648425102,-0.01
1698138436748472929,-0.01
1698138436848355054,-0.01
1698138436948520898,-0.01
1698138437048501014,-0.01
1698138437147779941,-0.01
1698138437248297929,-0.01
1698138437348383903,-0.01
1698138437448232889,-0.01
1698138437548276901,-0.01
1698138437648384094,-0.01
1698138437748224973,-0.01
1698138437848695993,-0.01
1698138437948388099,-0.01
1698138438048733949,-0.01
1698138438148385047,-0.01
1698138438248425960,-0.01
1698138438348268985,-0.01
1698138438448288917,-0.01
1698138438548639059,-0.01
1698138438648291110,-0.01
1698138438748532056,-0.01
1698138438848233938,-0.01
1698138438948554039,-0.01
1698138439048217058,-0.01
1698138439148247957,-0.01
1698138439248176097,-0.01
1698138439348098039,-0.01
1698138439448324918,-0.01
1698138439548356056,-0.01
1698138439648255109,-0.01
1698138439748452901,-0.01
1698138439848057985,-0.01
1698138439948342084,-0.01
1698138440048491001,-0.01
1698138440148449897,-0.01
1698138440248179912,-0.01
1698138440348337888,-0.01
1698138440448335886,-0.01
1698138440548521995,-0.01
1698138440648319959,-0.01
1698138440748461961,-0.01
1698138440848494052,-0.01
1698138440948369979,-0.01
1698138441048624038,-0.01
1698138441148569107,-0.01
1698138441248553037,-0.01
1698138441348352909,-0.01
1698138441448170900,-0.01
1698138441548080921,-0.01
1698138441648380041,-0.01
1698138441748440980,-0.01
1698138441848244905,-0.01
1698138441948514938,-0.01
1698138442048437118,-0.01
1698138442148252964,-0.01
1698138442248557090,-0.01
1698138442348293066,-0.01
1698138442448048114,-0.01
1698138442548259019,-0.01
1698138442648168087,-0.01
1698138442748131036,-0.01
1698138442848227977,-0.01
1698138442948460102,-0.01
1698138443048775911,-0.01
1698138443148741960,-0.01
1698138443248475074,-0.01
1698138443348620891,-0.01
1698138443448201894,-0.01
1698138443548053979,-0.01
1698138443648190975,-0.01
1698138443748415946,-0.01
1698138443848495960,-0.01
1698138443948290109,-0.01
1698138444048158884,-0.01
1698138444148387908,-0.01
1698138444248760938,-0.01
1698138444348396062,-0.01
1698138444448394060,-0.01
1698138444548229932,-0.01
1698138444648083925,-0.01
1698138444748573064,-0.01
1698138444847971916,-0.01
1698138444948672056,-0.01
1698138445048554897,-0.01
1698138445148329019,-0.01
1698138445248166084,-0.01
1698138445348582029,-0.01
1698138445448542118,-0.01
1698138445548443078,-0.01
1698138445648269891,-0.01
1698138445748251914,-0.01
1698138445848424911,-0.01
1698138445948576927,-0.01
1698138446048139095,-0.01
1698138446148643016,-0.01
1698138446248287916,-0.01
1698138446348397970,-0.01
1698138446448215961,-0.01
1698138446548511028,-0.01
1698138446648581981,-0.01
1698138446748080968,-0.01
1698138446848362922,-0.01
1698138446948400020,-0.01
1698138447048168897,-0.01
1698138447148324966,-0.01
1698138447248598098,-0.01
1698138447348407030,-0.01
1698138447448533058,-0.01
1698138447548177003,-0.01
1698138447648262977,-0.01
1698138447748780012,-0.01
1698138447848256111,-0.01
1698138447948622941,-0.01
1698138448048190116,-0.01
1698138448148500919,-0.01
1698138448248378992,-0.01
1698138448348679065,-0.01
1698138448448570966,-0.01
1698138448548513889,-0.01
1698138448648623943,-0.01
1698138448748411893,-0.01
1698138448848115921,-0.01
1698138448948537111,-0.01
1698138449048181056,-0.01
1698138449148248910,-0.01
1698138449248081922,-0.01
1698138449348134994,-0.01
1698138449448285102,-0.01
1698138449548441886,-0.01
1698138449648264884,-0.01
1698138449748336076,-0.01
1698138449848349094,-0.01
1698138449948195934,-0.01
1698138450048454999,-0.01
1698138450148363113,-0.01
1698138450248735904,-0.01
1698138450348035097,-0.01
1698138450448246002,-0.01
1698138450548163890,-0.01
1698138450648175954,-0.01
1698138450748533010,-0.01
1698138450848123073,-0.01
1698138450948551893,-0.01
1698138451048470973,-0.01
1698138451148231029,-0.01
1698138451248085975,-0.01
1698138451348440885,-0.01
1698138451448367118,-0.01
1698138451548544883,-0.01
1698138451648575067,-0.01
1698138451748660087,-0.01
1698138451848577976,-0.01
1698138451948225975,-0.01
1698138452048278093,-0.01
1698138452148489952,-0.01
1698138452248198032,-0.01
1698138452348396062,-0.01
1698138452448147058,-0.01
1698138452548325061,-0.01
1698138452648571014,-0.01
1698138452748605012,-0.01
1698138452848397016,-0.01
1698138452948399066,-0.01
1698138453048464059,-0.01
1698138453148567914,-0.01
1698138453248143911,-0.01
1698138453348346948,-0.01
1698138453448261976,-0.01
1698138453548873901,-0.01
1698138453648350000,-0.01
1698138453748538970,-0.01
1698138453848541021,-0.01
1698138453948609113,-0.01
1698138454048085927,-0.01
1698138454148485898,-0.01
1698138454248573064,-0.01
1698138454348484039,-0.01
1698138454448527097,-0.01
1698138454548585891,-0.01
1698138454648411989,-0.01
1698138454748508930,-0.01
1698138454848304033,-0.01
1698138454948626041,-0.01
1698138455048613071,-0.01
1698138455148278951,-0.01
1698138455248342990,-0.01
1698138455348309993,-0.01
1698138455448225021,-0.01
1698138455548417091,-0.01
1698138455648274898,-0.01
1698138455748254060,-0.01
1698138455848268985,-0.01
1698138455948278903,-0.01
1698138456048427104,-0.01
1698138456148168087,-0.01
1698138456248505115,-0.01
1698138456348557949,-0.01
1698138456448327064,-0.01
1698138456548677921,-0.01
1698138456648303985,-0.01
1698138456748287916,-0.01
1698138456848251104,-0.01
1698138456949033021,-0.01
1698138457048141002,-0.01
1698138457148617029,-0.01
1698138457248717069,-0.01
1698138457348418951,-0.01
1698138457448067903,-0.01
1698138457548619031,-0.01
1698138457648487091,-0.01
1698138457748481035,-0.01
1698138457848109006,-0.01
1698138457948580980,-0.01
1698138458048607110,-0.01
1698138458148420095,-0.01
1698138458248016119,-0.01
1698138458348217964,-0.01
1698138458448152065,-0.01
1698138458548125028,-0.01
1698138458648031949,-0.01
1698138458747880935,-0.01
1698138458848172903,-0.01
1698138458947894096,-0.01
1698138459047868013,-0.01
1698138459147828102,-0.01
1698138459247703075,-0.01
1698138459347785949,-0.01
1698138459447734117,-0.01
1698138459547794103,-0.01
1698138459647686004,-0.01
1698138459747791051,-0.01
1698138459847770929,-0.01
1698138459947729110,-0.01
1698138460047765970,-0.01
1698138460148185014,-0.01
1698138460247903108,-0.01
1698138460347961902,-0.01
1698138460448107004,-0.01
1698138460548285961,-0.01
1698138460648417949,-0.01
1698138460748286008,-0.01
1698138460848692893,-0.01
1698138460948277950,-0.01
1698138461048193931,-0.01
1698138461148278951,-0.01
1698138461248352050,-0.01
1698138461348172903,-0.01
1698138461448247909,-0.01
1698138461548464059,-0.01
1698138461648511886,-0.01
1698138461748636007,-0.01
1698138461848309040,-0.01
1698138461947879076,-0.01
1698138462048610925,-0.01
1698138462148277997,-0.01
1698138462248317956,-0.01
1698138462348196029,-0.01
1698138462448295116,-0.01
1698138462548321962,-0.01
1698138462648576021,-0.01
1698138462748522043,-0.01
1698138462848102092,-0.01
1698138462948195934,-0.01
1698138463048281908,-0.01
1698138463147768020,-0.01
1698138463248318910,-0.01
1698138463348242044,-0.01
1698138463448468923,-0.01
1698138463548254013,-0.01
1698138463648386001,-0.01
1698138463748215913,-0.01
1698138463848495960,-0.01
1698138463948421955,-0.01
1698138464048346996,-0.01
1698138464148416042,-0.01
1698138464248298883,-0.01
1698138464348184108,-0.01
1698138464448317050,-0.01
1698138464548254966,-0.01
1698138464648319005,-0.01
1698138464748317003,-0.01
1698138464848226070,-0.01
1698138464948553085,-0.01
1698138465048372983,-0.01
1698138465148472070,-0.01
1698138465248080968,-0.01
1698138465348623991,-0.01
1698138465448436021,-0.01
1698138465547849893,-0.01
1698138465648226976,-0.01
1698138465748162031,-0.01
1698138465848156929,-0.01
1698138465947870016,-0.01
1698138466048132896,-0.01
1698138466148315906,-0.01
1698138466248286962,-0.01
1698138466348083972,-0.01
1698138466448328971,-0.01
1698138466548122882,-0.01
1698138466648156881,-0.01
1698138466748096942,-0.01
1698138466848218917,-0.01
1698138466948318004,-0.01
1698138467048280954,-0.01
1698138467148402929,-0.01
1698138467248341083,-0.01
1698138467348815917,-0.01
1698138467448385953,-0.01
1698138467548640966,-0.01
1698138467648176908,-0.01
1698138467748322963,-0.01
1698138467848393917,-0.01
1698138467948733091,-0.01
1698138468048314094,-0.01
1698138468148555994,-0.01
1698138468248405933,-0.01
1698138468348633050,-0.01
1698138468448568105,-0.01
1698138468548088073,-0.01
1698138468648582935,-0.01
1698138468748783111,-0.01
1698138468848591089,-0.01
1698138468948406934,-0.01
1698138469048278093,-0.01
1698138469148452043,-0.01
1698138469248617887,-0.01
1698138469348642110,-0.01
1698138469448318958,-0.01
1698138469548507928,-0.01
1698138469648437976,-0.01
1698138469748841047,-0.01
1698138469848242044,-0.01
1698138469948386907,-0.01
1698138470048177003,-0.01
1698138470148258924,-0.01
1698138470248235940,-0.01
1698138470348500967,-0.01
1698138470448291063,-0.01
1698138470548389911,-0.01
1698138470648281097,-0.01
1698138470748112916,-0.01
1698138470848155021,-0.01
1698138470948915004,-0.01
1698138471048213958,-0.01
1698138471148355007,-0.01
1698138471248445034,-0.01
1698138471348442077,-0.01
1698138471448532104,-0.01
1698138471548496007,-0.01
1698138471648654937,-0.01
1698138471748706102,-0.01
1698138471848449945,-0.01
1698138471948463916,-0.01
1698138472048415899,-0.01
1698138472148509025,-0.01
1698138472248286962,-0.01
1698138472348464965,-0.01
1698138472448247909,-0.01
1698138472547792911,-0.01
1698138472648205041,-0.01
1698138472748498916,-0.01
1698138472848893880,-0.01
1698138472948338031,-0.01
1698138473048233985,-0.01
1698138473148279905,-0.01
1698138473248625040,-0.01
1698138473348449945,-0.01
1698138473448390960,-0.01
1698138473548351049,-0.01
1698138473648555994,-0.01
1698138473748409032,-0.01
1698138473848411083,-0.01
1698138473948379993,-0.01
1698138474048388957,-0.01
1698138474148242950,-0.01
1698138474248167991,-0.01
1698138474348294973,-0.01
1698138474448281049,-0.01
1698138474548512935,-0.01
1698138474648344993,-0.01
1698138474748157024,-0.01
1698138474848059892,-0.01
1698138474948059082,-0.01
1698138475048261880,-0.01
1698138475148320913,-0.01
1698138475248191118,-0.01
1698138475348311901,-0.01
1698138475448147058,-0.01
1698138475548222064,-0.01
1698138475648339033,-0.01
1698138475748512983,-0.01
1698138475848678112,-0.01
1698138475947777986,-0.01
1698138476048290014,-0.01
1698138476147789955,-0.01
1698138476248337984,-0.01
1698138476348561048,-0.01
1698138476448297023,-0.01
1698138476548475027,-0.01
1698138476648283958,-0.01
1698138476748264074,-0.01
1698138476848228931,-0.01
1698138476948559045,-0.01
1698138477048357009,-0.01
1698138477148555040,-0.01
1698138477248224973,-0.01
1698138477348206043,-0.01
1698138477448187112,-0.01
1698138477548450946,-0.01
1698138477648777008,-0.01
1698138477748437881,-0.01
1698138477848139047,-0.01
1698138477948873996,-0.01
1698138478048320055,-0.01
1698138478148252010,-0.01
1698138478248302936,-0.01
1698138478348481893,-0.01
1698138478448296070,-0.01
1698138478548434972,-0.01
1698138478648600101,-0.01
1698138478748579978,-0.01
1698138478848392009,-0.01
1698138478948590040,-0.01
1698138479048264026,-0.01
1698138479148485898,-0.01
1698138479248522996,-0.01
1698138479348773002,-0.01
1698138479448153018,-0.01
1698138479548815011,-0.01
1698138479648554086,-0.01
1698138479748357057,-0.01
1698138479848247051,-0.01
1698138479948429107,-0.01
1698138480048393011,-0.01
1698138480148252010,-0.01
1698138480247884988,-0.01
1698138480347773075,-0.01
1698138480448179006,-0.01
1698138480548507928,-0.01
1698138480648256063,-0.01
1698138480748653888,-0.01
1698138480848598957,-0.01
1698138480948748111,-0.01
1698138481048269033,-0.01
1698138481148643016,-0.01
1698138481248464107,-0.01
1698138481348144054,-0.01
1698138481447778940,-0.01
1698138481548347949,-0.01
1698138481648333072,-0.01
1698138481748712062,-0.01
1698138481848793983,-0.01
1698138481948246955,-0.01
1698138482047909021,-0.01
1698138482148176908,-0.01
1698138482247891902,-0.01
1698138482348583936,-0.01
1698138482448678016,-0.01
1698138482548552036,-0.01
1698138482647902011,-0.01
1698138482748718976,-0.01
1698138482848623991,-0.01
1698138482948065996,-0.01
1698138483048270940,-0.01
1698138483148010969,-0.01
1698138483248364925,-0.01
1698138483348474979,-0.01
1698138483448196887,-0.01
1698138483548333883,-0.01
1698138483648241043,-0.01
1698138483747828006,-0.01
1698138483848349094,-0.01
1698138483948318958,-0.01
1698138484048266887,-0.01
1698138484148549079,-0.01
1698138484247901916,-0.01
1698138484348402023,-0.01
1698138484447843074,-0.01
1698138484548389911,-0.01
1698138484648061990,-0.01
1698138484748370885,-0.01
1698138484848459005,-0.01
1698138484947779893,-0.01
1698138485048661947,-0.01
1698138485148128032,-0.01
1698138485248415946,-0.01
1698138485348303079,-0.01
1698138485448182106,-0.01
1698138485548443078,-0.01
1698138485647917032,-0.01
1698138485748537063,-0.01
1698138485847901105,-0.01
1698138485948582887,-0.01
1698138486048234939,-0.01
1698138486148519039,-0.01
1698138486248545885,-0.01
1698138486348444938,-0.01
1698138486448575973,-0.01
1698138486548504114,-0.01
1698138486648904085,-0.01
1698138486748616933,-0.01
1698138486848472118,-0.01
1698138486948683023,-0.01
1698138487048660039,-0.01
1698138487147945880,-0.01
1698138487248116970,-0.01
1698138487348309040,-0.01
1698138487448299884,-0.01
1698138487548192024,-0.01
1698138487648175001,-0.01
1698138487748311996,-0.01
1698138487848561048,-0.01
1698138487948551893,-0.01
1698138488048445940,-0.01
1698138488148291110,-0.01
1698138488248060941,-0.01
1698138488348128080,-0.01
1698138488448262929,-0.01
1698138488548348903,-0.01
1698138488648164033,-0.01
1698138488748445987,-0.01
1698138488847747087,-0.01
1698138488948375940,-0.01
1698138489048110008,-0.01
1698138489148720026,-0.01
1698138489248318910,-0.01
1698138489348644018,-0.01
1698138489447987079,-0.01
1698138489548034906,-0.01
1698138489648473978,-0.01
1698138489748544931,-0.01
1698138489848434925,-0.01
1698138489948652029,-0.01
1698138490048178911,-0.01
1698138490148149013,-0.01
1698138490248480081,-0.01
1698138490348304986,-0.01
1698138490448328971,-0.01
1698138490548472881,-0.01
1698138490648391962,-0.01
1698138490748486042,-0.01
1698138490848403930,-0.01
1698138490948492050,-0.01
1698138491048578023,-0.01
1698138491148449897,-0.01
1698138491248191118,-0.01
1698138491348499059,-0.01
1698138491447942972,-0.01
1698138491548158884,-0.01
1698138491648148059,-0.01
1698138491748243093,-0.01
1698138491848220109,-0.01
1698138491948362112,-0.01
1698138492048464059,-0.01
1698138492148648023,-0.01
1698138492248400926,-0.01
1698138492348570108,-0.01
1698138492448297977,-0.01
1698138492548453092,-0.01
1698138492648137092,-0.01
1698138492747900009,-0.01
1698138492848551034,-0.01
1698138492948502063,-0.01
1698138493048619031,-0.01
1698138493148580074,-0.01
1698138493248505115,-0.01
1698138493348043918,-0.01
1698138493448370933,-0.01
1698138493548330068,-0.01
1698138493648396015,-0.01
1698138493748249053,-0.01
1698138493848149061,-0.01
1698138493948266983,-0.01
1698138494048249959,-0.01
1698138494148061990,-0.01
1698138494248223066,-0.01
1698138494348360061,-0.01
1698138494448164939,-0.01
1698138494548234939,-0.01
1698138494648335933,-0.01
1698138494748439073,-0.01
1698138494848347902,-0.01
1698138494948369979,-0.01
1698138495048423051,-0.01
1698138495148432970,-0.01
1698138495247823953,-0.01
1698138495348233938,-0.01
1698138495448640108,-0.01
1698138495548434019,-0.01
1698138495648427009,-0.01
1698138495748414993,-0.01
1698138495848282098,-0.01
1698138495948787927,-0.01
1698138496048250913,-0.01
1698138496148447036,-0.01
1698138496248317003,-0.01
1698138496348696947,-0.01
1698138496448420047,-0.01
1698138496548425912,-0.01
1698138496648374080,-0.01
1698138496748393058,-0.01
1698138496848531961,-0.01
1698138496948384046,-0.01
1698138497048671007,-0.01
1698138497148523092,-0.01
1698138497248246908,-0.01
1698138497348431110,-0.01
1698138497448354005,-0.01
1698138497548394918,-0.01
1698138497648452997,-0.01
1698138497748706102,-0.01
1698138497848222970,-0.01
1698138497948134899,-0.01
1698138498048125982,-0.01
1698138498148112058,-0.01
1698138498248207092,-0.01
1698138498348507881,-0.01
1698138498448313951,-0.01
1698138498548671007,-0.01
1698138498648413896,-0.01
1698138498747831106,-0.01
1698138498848231077,-0.01
1698138498948169946,-0.01
1698138499048119068,-0.01
1698138499148256063,-0.01
1698138499248446941,-0.01
1698138499348273038,-0.01
1698138499448144912,-0.01
1698138499547929048,-0.01
1698138499647795915,-0.01
1698138499748167991,-0.01
1698138499848465919,-0.01
1698138499948672056,-0.01
1698138500048357009,-0.01
1698138500148690938,-0.01
1698138500248327016,-0.01
1698138500348618984,-0.01
1698138500448460102,-0.01
1698138500548233032,-0.01
1698138500648524999,-0.01
1698138500748725891,-0.01
1698138500848568916,-0.01
1698138500948690891,-0.01
1698138501048955917,-0.01
1698138501148492097,-0.01
1698138501248353958,-0.01
1698138501348285913,-0.01
1698138501448307037,-0.01
1698138501548250913,-0.01
1698138501648336887,-0.01
1698138501748394966,-0.01
1698138501847744941,-0.01
1698138501948270082,-0.01
1698138502048319101,-0.01
1698138502148618936,-0.01
1698138502248155117,-0.01
1698138502348314046,-0.01
1698138502448229074,-0.01
1698138502548659086,-0.01
1698138502648380994,-0.01
1698138502748569011,-0.01
1698138502848376035,-0.01
1698138502948455095,-0.01
1698138503048116922,-0.01
1698138503148452043,-0.01
1698138503248215913,-0.01
1698138503348310947,-0.01
1698138503448167085,-0.01
1698138503548677921,-0.01
1698138503648376941,-0.01
1698138503748665094,-0.01
1698138503848227977,-0.01
1698138503948627948,-0.01
1698138504048379898,-0.01
1698138504148228883,-0.01
1698138504247931957,-0.01
1698138504348552942,-0.01
1698138504448321104,-0.01
1698138504548347949,-0.01
1698138504648399114,-0.01
1698138504748615980,-0.01
1698138504847894906,-0.01
1698138504948203086,-0.01
1698138505048535108,-0.01
1698138505148593902,-0.01
1698138505248465061,-0.01
1698138505348115921,-0.01
1698138505448189973,-0.01
1698138505548404932,-0.01
1698138505648401975,-0.01
1698138505748687982,-0.01
1698138505848325967,-0.01
1698138505948370933,-0.01
1698138506048341035,-0.01
1698138506148461103,-0.01
1698138506248450040,-0.01
1698138506348222970,-0.01
1698138506448129892,-0.01
1698138506548608064,-0.01
1698138506648406982,-0.01
1698138506748497009,-0.01
1698138506848525047,-0.01
1698138506948532104,-0.01
1698138507048590898,-0.01
1698138507148731946,-0.01
1698138507248785018,-0.01
1698138507348301887,-0.01
1698138507448251962,-0.01
1698138507548331022,-0.01
1698138507648593902,-0.01
1698138507748394012,-0.01
1698138507848181009,-0.01
1698138507948558092,-0.01
1698138508048738956,-0.01
1698138508148463964,-0.01
1698138508248620033,-0.01
1698138508348484039,-0.01
1698138508448335886,-0.01
1698138508548377037,-0.01
1698138508648247957,-0.01
1698138508748683929,-0.01
1698138508848453998,-0.01
1698138508948617935,-0.01
1698138509048116922,-0.01
1698138509148972034,-0.01
1698138509248375892,-0.01
1698138509348776102,-0.01
1698138509448286056,-0.01
1698138509548549890,-0.01
1698138509648729085,-0.01
1698138509748591899,-0.01
1698138509848453998,-0.01
1698138509948167085,-0.01
1698138510048651933,-0.01
1698138510148304939,-0.01
1698138510248496055,-0.01
1698138510348436117,-0.01
1698138510448503971,-0.01
1698138510547789096,-0.01
1698138510648154973,-0.01
1698138510748728036,-0.01
1698138510848191976,-0.01
1698138510948368072,-0.01
1698138511048507928,-0.01
1698138511148138046,-0.01
1698138511248585939,-0.01
1698138511348170042,-0.01
1698138511448321104,-0.01
1698138511548940896,-0.01
1698138511648286104,-0.01
1698138511748339891,-0.01
1698138511848025083,-0.01
1698138511948440074,-0.01
1698138512048306941,-0.01
1698138512148451089,-0.01
1698138512248214960,-0.01
1698138512348366022,-0.01
1698138512448549032,-0.01
1698138512548419952,-0.01
1698138512648370027,-0.01
1698138512748614072,-0.01
1698138512847961902,-0.01
1698138512948537111,-0.01
1698138513048618078,-0.01
1698138513148927927,-0.01
1698138513248404979,-0.01
1698138513348412036,-0.01
1698138513448558092,-0.01
1698138513548578023,-0.01
1698138513648385047,-0.01
1698138513748539924,-0.01
1698138513848480939,-0.01
1698138513948807001,-0.01
1698138514048211097,-0.01
1698138514148653984,-0.01
1698138514248358964,-0.01
1698138514348701953,-0.01
1698138514448502063,-0.01
1698138514548608064,-0.01
1698138514648005008,-0.01
1698138514748780012,-0.01
1698138514848536968,-0.01
1698138514948498964,-0.01
1698138515048105001,-0.01
1698138515148740053,-0.01
1698138515248332977,-0.01
1698138515348331928,-0.01
1698138515448247909,-0.01
1698138515548649072,-0.01
1698138515648324966,-0.01
1698138515748596906,-0.01
1698138515848416090,-0.01
1698138515948461055,-0.01
1698138516048266887,-0.01
1698138516148179054,-0.01
1698138516248269081,-0.01
1698138516348773956,-0.01
1698138516448422908,-0.01
1698138516548214912,-0.01
1698138516648353099,-0.01
1698138516748467922,-0.01
1698138516848356962,-0.01
1698138516948362112,-0.01
1698138517048367977,-0.01
1698138517148574113,-0.01
1698138517248418092,-0.01
1698138517348340988,-0.01
1698138517448534011,-0.01
1698138517548607110,-0.01
1698138517648752927,-0.01
1698138517748341083,-0.01
1698138517848408937,-0.01
1698138517948457002,-0.01
1698138518048811912,-0.01
1698138518148471117,-0.01
1698138518248152971,-0.01
1698138518348733901,-0.01
1698138518448509931,-0.01
1698138518548377990,-0.01
1698138518648401021,-0.01
1698138518748881101,-0.01
1698138518848440885,-0.01
1698138518948510885,-0.01
1698138519048346042,-0.01
1698138519148600101,-0.01
1698138519248255014,-0.01
1698138519348511934,-0.01
1698138519448157072,-0.01
1698138519548850059,-0.01
1698138519648515939,-0.01
1698138519748651981,-0.01
1698138519848649978,-0.01
1698138519948049068,-0.01
1698138520048140048,-0.01
1698138520148322105,-0.01
1698138520248716115,-0.01
1698138520348639965,-0.01
1698138520448168992,-0.01
1698138520548352003,-0.01
1698138520648686885,-0.01
1698138520748325109,-0.01
1698138520848463058,-0.01
1698138520948566913,-0.01
1698138521048363924,-0.01
1698138521148370027,-0.01
1698138521248356103,-0.01
1698138521348196029,-0.01
1698138521448126077,-0.01
1698138521548702955,-0.01
1698138521648488998,-0.01
1698138521748724937,-0.01
1698138521848522901,-0.01
1698138521948134899,-0.01
1698138522048197031,-0.01
1698138522148144006,-0.01
1698138522248328924,-0.01
1698138522348893880,-0.01
1698138522448416948,-0.01
1698138522548363924,-0.01
1698138522648358106,-0.01
1698138522748023033,-0.01
1698138522848247051,-0.01
1698138522948438882,-0.01
1698138523048512935,-0.01
1698138523148607969,-0.01
1698138523248395919,-0.01
1698138523348212957,-0.01
1698138523448272943,-0.01
1698138523548512935,-0.01
1698138523648247957,-0.01
1698138523748344898,-0.01
1698138523848167896,-0.01
1698138523948769092,-0.01
1698138524048392057,-0.01
1698138524148344993,-0.01
1698138524248440980,-0.01
1698138524348655939,-0.01
1698138524448263883,-0.01
1698138524548608064,-0.01
1698138524648655891,-0.01
1698138524748924016,-0.01
1698138524848342895,-0.01
1698138524948637962,-0.01
1698138525048542976,-0.01
1698138525148633003,-0.01
1698138525248902082,-0.01
1698138525348228931,-0.01
1698138525448048114,-0.01
1698138525548491001,-0.01
1698138525648653984,-0.01
1698138525748322010,-0.01
1698138525848488092,-0.01
1698138525948638916,-0.01
1698138526048528909,-0.01
1698138526148422002,-0.01
1698138526248230934,-0.01
1698138526348845005,-0.01
1698138526448338985,-0.01
1698138526547956943,-0.01
1698138526648431062,-0.01
1698138526748577117,-0.01
1698138526848077058,-0.01
1698138526948609113,-0.01
1698138527048048019,-0.01
1698138527148644924,-0.01
1698138527248663902,-0.01
1698138527348228931,-0.01
1698138527448499917,-0.01
1698138527548221111,-0.01
1698138527648511886,-0.01
1698138527748532056,-0.01
1698138527848685979,-0.01
1698138527948584079,-0.01
1698138528048280000,-0.01
1698138528148549079,-0.01
1698138528248312950,-0.01
1698138528348543882,-0.01
1698138528448302984,-0.01
1698138528548460006,-0.01
1698138528648777961,-0.01
1698138528748560905,-0.01
1698138528848700046,-0.01
1698138528948517084,-0.01
1698138529048216104,-0.01
1698138529148726940,-0.01
1698138529248430013,-0.01
1698138529348325014,-0.01
1698138529448216915,-0.01
1698138529548738002,-0.01
1698138529648238897,-0.01
1698138529748301029,-0.01
1698138529848676919,-0.01
1698138529948678016,-0.01
1698138530048352956,-0.01
1698138530148608922,-0.01
1698138530248548984,-0.01
1698138530349021911,-0.01
1698138530448502063,-0.01
1698138530548814058,-0.01
1698138530648646116,-0.01
1698138530748287916,-0.01
1698138530848272085,-0.01
1698138530948765993,-0.01
1698138531048460960,-0.01
1698138531148350000,-0.01
1698138531248315095,-0.01
1698138531348403930,-0.01
1698138531448230981,-0.01
1698138531548398971,-0.01
1698138531648499965,-0.01
1698138531748239994,-0.01
1698138531848151922,-0.01
1698138531948393106,-0.01
1698138532047919034,-0.01
1698138532148477077,-0.01
1698138532248545885,-0.01
1698138532348479032,-0.01
1698138532448339939,-0.01
1698138532548304080,-0.01
1698138532648526906,-0.01
1698138532748564004,-0.01
1698138532848473072,-0.01
1698138532948693037,-0.01
1698138533048500061,-0.01
1698138533148490905,-0.01
1698138533248208045,-0.01
1698138533348359107,-0.01
1698138533448412895,-0.01
1698138533548322916,-0.01
1698138533648525953,-0.01
1698138533748259067,-0.01
1698138533848315000,-0.01
1698138533948581933,-0.01
1698138534048516035,-0.01
1698138534148238897,-0.01
1698138534248425006,-0.01
1698138534348575115,-0.01
1698138534448041915,-0.01
1698138534548316001,-0.01
1698138534648130893,-0.01
1698138534749048948,-0.01
1698138534848510026,-0.01
1698138534948235988,-0.01
1698138535048465013,-0.01
1698138535148530006,-0.01
1698138535248276948,-0.01
1698138535348464965,-0.01
1698138535448265075,-0.01
1698138535548683881,-0.01
1698138535648433923,-0.01
1698138535748497009,-0.01
1698138535847831010,-0.01
1698138535948381900,-0.01
1698138536048419952,-0.01
1698138536148729085,-0.01
1698138536248513936,-0.01
1698138536348680019,-0.01
1698138536448349952,-0.01
1698138536548407077,-0.01
1698138536648721933,-0.01
1698138536748682975,-0.01
1698138536847935914,-0.01
1698138536948095083,-0.01
