%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.position0,field.position1,field.position2,field.position3,field.position4
1698139415347691059,15189,1698139415347691059,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137949947453975,535,1698137949947453975,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139415447721004,15190,1698139415447721004,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137950047440052,536,1698137950047440052,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139415547579050,15191,1698139415547579050,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137950147512912,537,1698137950147512912,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139415647397041,15192,1698139415647397041,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137950247605085,538,1698137950247605085,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139415747597932,15193,1698139415747597932,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137950347589969,539,1698137950347589969,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139415847403049,15194,1698139415847403049,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137950447696924,540,1698137950447696924,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139415947550058,15195,1698139415947550058,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137950547499895,541,1698137950547499895,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139416047409057,15196,1698139416047409057,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137950647663116,542,1698137950647663116,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139416147892951,15197,1698139416147892951,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137950747545003,543,1698137950747545003,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139416247764110,15198,1698139416247764110,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137950847680091,544,1698137950847680091,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139416347575902,15199,1698139416347575902,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137950947463035,545,1698137950947463035,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139416447606086,15200,1698139416447606086,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137951047425031,546,1698137951047425031,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139416547569990,15201,1698139416547569990,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137951147478103,547,1698137951147478103,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139416647480964,15202,1698139416647480964,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137951247538089,548,1698137951247538089,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139416747584104,15203,1698139416747584104,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137951347563982,549,1698137951347563982,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139416847441911,15204,1698139416847441911,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137951447659969,550,1698137951447659969,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139416947612047,15205,1698139416947612047,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137951547652006,551,1698137951547652006,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139417047430992,15206,1698139417047430992,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137951647473096,552,1698137951647473096,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139417147406101,15207,1698139417147406101,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137951747440099,553,1698137951747440099,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139417247510910,15208,1698139417247510910,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137951847444057,554,1698137951847444057,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139417347460985,15209,1698139417347460985,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137951947438955,555,1698137951947438955,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139417447515964,15210,1698139417447515964,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137952047446012,556,1698137952047446012,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139417547621011,15211,1698139417547621011,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137952147401094,557,1698137952147401094,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139417647528886,15212,1698139417647528886,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137952247555971,558,1698137952247555971,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139417747567892,15213,1698139417747567892,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137952347433090,559,1698137952347433090,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139417847379922,15214,1698139417847379922,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137952447459936,560,1698137952447459936,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139417947542905,15215,1698139417947542905,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137952547522068,561,1698137952547522068,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139418047477006,15216,1698139418047477006,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137952647422075,562,1698137952647422075,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139418147469997,15217,1698139418147469997,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137952747421979,563,1698137952747421979,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139418247596025,15218,1698139418247596025,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137952847373962,564,1698137952847373962,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139418347445964,15219,1698139418347445964,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137952947451114,565,1698137952947451114,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139418447565078,15220,1698139418447565078,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137953047655105,566,1698137953047655105,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139418547482013,15221,1698139418547482013,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137953147466897,567,1698137953147466897,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139418647558927,15222,1698139418647558927,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137953247461080,568,1698137953247461080,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139418747482061,15223,1698139418747482061,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137953347434997,569,1698137953347434997,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139418847572088,15224,1698139418847572088,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137953447391986,570,1698137953447391986,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139418947447061,15225,1698139418947447061,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137953547559976,571,1698137953547559976,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139419047394037,15226,1698139419047394037,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137953647665977,572,1698137953647665977,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139419147582054,15227,1698139419147582054,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137953747466087,573,1698137953747466087,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139419247451066,15228,1698139419247451066,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137953847549915,574,1698137953847549915,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139419347800016,15229,1698139419347800016,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137953947427034,575,1698137953947427034,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139419447582960,15230,1698139419447582960,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137954047553062,576,1698137954047553062,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139419547930002,15231,1698139419547930002,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137954147536039,577,1698137954147536039,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139419647464036,15232,1698139419647464036,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137954247510910,578,1698137954247510910,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139419747445106,15233,1698139419747445106,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137954347450971,579,1698137954347450971,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139419847460031,15234,1698139419847460031,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137954447424888,580,1698137954447424888,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139419947402954,15235,1698139419947402954,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137954547425031,581,1698137954547425031,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139420047424077,15236,1698139420047424077,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137954647468090,582,1698137954647468090,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139420147516012,15237,1698139420147516012,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137954747462034,583,1698137954747462034,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139420247451066,15238,1698139420247451066,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137954847477912,584,1698137954847477912,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139420347379922,15239,1698139420347379922,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137954947390079,585,1698137954947390079,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139420447403907,15240,1698139420447403907,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137955047574996,586,1698137955047574996,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139420547384977,15241,1698139420547384977,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137955147442102,587,1698137955147442102,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139420647383928,15242,1698139420647383928,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137955247462987,588,1698137955247462987,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139420747370958,15243,1698139420747370958,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137955347476005,589,1698137955347476005,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139420847424030,15244,1698139420847424030,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137955447479009,590,1698137955447479009,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139420947427988,15245,1698139420947427988,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137955547441005,591,1698137955547441005,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139421047331094,15246,1698139421047331094,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137955647370100,592,1698137955647370100,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139421147345066,15247,1698139421147345066,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137955747468948,593,1698137955747468948,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139421247409105,15248,1698139421247409105,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137955847479104,594,1698137955847479104,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139421347529888,15249,1698139421347529888,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137955947484016,595,1698137955947484016,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139421447449922,15250,1698139421447449922,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137956047439098,596,1698137956047439098,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139421547436952,15251,1698139421547436952,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137956147428989,597,1698137956147428989,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139421647572040,15252,1698139421647572040,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137956247567892,598,1698137956247567892,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139421747674942,15253,1698139421747674942,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137956347620010,599,1698137956347620010,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139421847414970,15254,1698139421847414970,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137956447500944,600,1698137956447500944,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139421947549104,15255,1698139421947549104,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137956547450065,601,1698137956547450065,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139422047436952,15256,1698139422047436952,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137956647414922,602,1698137956647414922,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139422147448062,15257,1698139422147448062,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137956747488021,603,1698137956747488021,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139422247576951,15258,1698139422247576951,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137956847549915,604,1698137956847549915,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139422347548007,15259,1698139422347548007,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137956947729110,605,1698137956947729110,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139422447415113,15260,1698139422447415113,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137957047627925,606,1698137957047627925,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139422547575950,15261,1698139422547575950,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137957147483110,607,1698137957147483110,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139422647424936,15262,1698139422647424936,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137957247446060,608,1698137957247446060,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139422747564077,15263,1698139422747564077,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137957347470998,609,1698137957347470998,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139422847515106,15264,1698139422847515106,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137957447614908,610,1698137957447614908,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139422947591066,15265,1698139422947591066,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137957547545909,611,1698137957547545909,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139423047393083,15266,1698139423047393083,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137957647486925,612,1698137957647486925,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139423147562980,15267,1698139423147562980,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137957747551918,613,1698137957747551918,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139423247628927,15268,1698139423247628927,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137957847635030,614,1698137957847635030,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139423347588062,15269,1698139423347588062,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137957947582960,615,1698137957947582960,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139423447459936,15270,1698139423447459936,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137958047527074,616,1698137958047527074,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139423547444105,15271,1698139423547444105,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137958147489070,617,1698137958147489070,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139423647466897,15272,1698139423647466897,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137958247694015,618,1698137958247694015,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139423747629880,15273,1698139423747629880,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137958347594976,619,1698137958347594976,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139423847392082,15274,1698139423847392082,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137958447438955,620,1698137958447438955,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139423947573900,15275,1698139423947573900,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137958547564983,621,1698137958547564983,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139424047458887,15276,1698139424047458887,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137958647531032,622,1698137958647531032,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139424147568941,15277,1698139424147568941,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137958747561931,623,1698137958747561931,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139424247662067,15278,1698139424247662067,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137958847490072,624,1698137958847490072,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139424347512006,15279,1698139424347512006,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137958947469949,625,1698137958947469949,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139424447500944,15280,1698139424447500944,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137959047532081,626,1698137959047532081,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139424547589063,15281,1698139424547589063,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137959147394895,627,1698137959147394895,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139424647538900,15282,1698139424647538900,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137959247546911,628,1698137959247546911,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139424747461080,15283,1698139424747461080,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137959347537994,629,1698137959347537994,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139424847341060,15284,1698139424847341060,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137959447442054,630,1698137959447442054,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139424947511911,15285,1698139424947511911,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137959547487974,631,1698137959547487974,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139425047385931,15286,1698139425047385931,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137959647515058,632,1698137959647515058,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139425147501945,15287,1698139425147501945,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137959747493028,633,1698137959747493028,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139425247477054,15288,1698139425247477054,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137959847393989,634,1698137959847393989,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139425347578048,15289,1698139425347578048,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137959947475910,635,1698137959947475910,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139425447372913,15290,1698139425447372913,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137960047427892,636,1698137960047427892,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139425547447919,15291,1698139425547447919,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137960147407054,637,1698137960147407054,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139425647499084,15292,1698139425647499084,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137960247438907,638,1698137960247438907,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139425747623920,15293,1698139425747623920,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137960347434997,639,1698137960347434997,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139425847404003,15294,1698139425847404003,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137960447468996,640,1698137960447468996,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139425947448015,15295,1698139425947448015,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137960547466993,641,1698137960547466993,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139426047523975,15296,1698139426047523975,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137960647480010,642,1698137960647480010,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139426147676944,15297,1698139426147676944,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137960747452020,643,1698137960747452020,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139426247384071,15298,1698139426247384071,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137960847455978,644,1698137960847455978,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139426347460985,15299,1698139426347460985,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137960947520971,645,1698137960947520971,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139426447376012,15300,1698139426447376012,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137961047665119,646,1698137961047665119,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139426547379970,15301,1698139426547379970,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137961147425889,647,1698137961147425889,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139426647346019,15302,1698139426647346019,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137961247432947,648,1698137961247432947,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139426747421026,15303,1698139426747421026,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137961347645998,649,1698137961347645998,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139426847476005,15304,1698139426847476005,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137961447683095,650,1698137961447683095,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698139426947441101,15305,1698139426947441101,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
1698137961547597885,651,1698137961547597885,,motortom2m,joint2,joint4,joint6,end,0.0,0.0,0.0,0.0,0.0
